Year,Day,Hour,Time(s),Receptor name,X(m),Y(m),Z(m),val,Conc|ug/m3|O3|Toutes les sources|-| 1hr,Conc|ug/m3|PM10|Toutes les sources|-| 1hr
 2011,  203,   18,     -999,MI-352              ,  668153.88, 2082042.50,       1.50,  0.345120E+02,  0.350246E+02,  0.106997E+02
 2011,  203,   18,     -999,MI-353              ,  668188.88, 2081907.00,       1.50,  0.314152E+02,  0.391122E+02,  0.110164E+02
 2011,  203,   18,     -999,MI-354              ,  668159.12, 2081942.00,       1.50,  0.575709E+02,  0.178488E+02,  0.132899E+02
 2011,  203,   18,     -999,MI-355              ,  668240.06, 2081846.75,       1.50,  0.241542E+02,  0.446328E+02,  0.102115E+02
 2011,  203,   18,     -999,MI-356              ,  668107.94, 2082002.25,       1.50,  0.357601E+02,  0.339448E+02,  0.108316E+02
 2011,  203,   18,     -999,MI-357              ,  668124.56, 2081853.25,       1.50,  0.355134E+02,  0.353012E+02,  0.113023E+02
 2011,  203,   18,     -999,MI-358              ,  668095.44, 2081888.75,       1.50,  0.587654E+02,  0.167536E+02,  0.134670E+02
 2011,  203,   18,     -999,MI-359              ,  668174.81, 2081792.25,       1.50,  0.283123E+02,  0.408054E+02,  0.105011E+02
 2011,  203,   18,     -999,MI-360              ,  668045.19, 2081949.75,       1.50,  0.360711E+02,  0.336801E+02,  0.109818E+02
 2011,  203,   18,     -999,MI-361              ,  668080.31, 2081813.00,       1.50,  0.416884E+02,  0.300702E+02,  0.118847E+02
 2011,  203,   18,     -999,MI-362              ,  668045.69, 2081843.00,       1.50,  0.590618E+02,  0.164414E+02,  0.136386E+02
 2011,  203,   18,     -999,MI-363              ,  668140.06, 2081761.25,       1.50,  0.317464E+02,  0.376641E+02,  0.107523E+02
 2011,  203,   18,     -999,MI-364              ,  667985.94, 2081894.75,       1.50,  0.371654E+02,  0.327131E+02,  0.113298E+02
 2011,  203,   18,     -999,MI-365              ,  668058.19, 2081788.25,       1.50,  0.434444E+02,  0.284596E+02,  0.120761E+02
 2011,  203,   18,     -999,MI-366              ,  668024.81, 2081819.75,       1.50,  0.590466E+02,  0.164368E+02,  0.137583E+02
 2011,  203,   18,     -999,MI-367              ,  668115.62, 2081734.00,       1.50,  0.346779E+02,  0.350772E+02,  0.110226E+02
 2011,  203,   18,     -999,MI-368              ,  667967.38, 2081874.00,       1.50,  0.383720E+02,  0.317820E+02,  0.115457E+02
 2011,  203,   18,     -999,MI-369              ,  668040.50, 2081769.12,       1.50,  0.452979E+02,  0.269916E+02,  0.123840E+02
 2011,  203,   18,     -999,MI-370              ,  668006.50, 2081799.88,       1.50,  0.588664E+02,  0.166998E+02,  0.139668E+02
 2011,  203,   18,     -999,MI-371              ,  668099.12, 2081716.12,       1.50,  0.368344E+02,  0.332728E+02,  0.112806E+02
 2011,  203,   18,     -999,MI-372              ,  667947.88, 2081852.88,       1.50,  0.404101E+02,  0.303294E+02,  0.119547E+02
 2011,  203,   18,     -999,MI-373              ,  668022.62, 2081749.25,       1.50,  0.467835E+02,  0.261617E+02,  0.128833E+02
 2011,  203,   18,     -999,MI-374              ,  667988.38, 2081779.75,       1.50,  0.585406E+02,  0.172771E+02,  0.143166E+02
 2011,  203,   18,     -999,MI-375              ,  668081.50, 2081696.50,       1.50,  0.391804E+02,  0.315784E+02,  0.117216E+02
 2011,  203,   18,     -999,MI-376              ,  668056.38, 2081669.62,       1.50,  0.463820E+02,  0.269876E+02,  0.134047E+02
 2011,  203,   18,     -999,MI-377              ,  667884.62, 2082574.12,       1.50,  0.301336E+02,  0.406784E+02,  0.118580E+02
 2011,  203,   18,     -999,MI-378              ,  667864.38, 2082529.88,       1.50,  0.189483E+02,  0.497363E+02,  0.103927E+02
 2011,  203,   18,     -999,MI-379              ,  667919.38, 2082650.25,       1.50,  0.256617E+02,  0.432053E+02,  0.106212E+02
 2011,  203,   18,     -999,MI-380              ,  667940.62, 2082559.38,       1.50,  0.306409E+02,  0.402125E+02,  0.118906E+02
 2011,  203,   18,     -999,MI-381              ,  667931.38, 2082511.62,       1.50,  0.189424E+02,  0.497617E+02,  0.104022E+02
 2011,  203,   18,     -999,MI-382              ,  667915.50, 2082429.50,       1.50,  0.186679E+02,  0.496542E+02,  0.101820E+02
 2011,  203,   18,     -999,MI-383              ,  668085.38, 2082534.50,       1.50,  0.319561E+02,  0.390478E+02,  0.118193E+02
 2011,  203,   18,     -999,MI-384              ,  668077.62, 2082486.50,       1.50,  0.190273E+02,  0.496701E+02,  0.102159E+02
 2011,  203,   18,     -999,MI-385              ,  668098.81, 2082617.12,       1.50,  0.256199E+02,  0.432338E+02,  0.104211E+02
 2011,  203,   18,     -999,MI-386              ,  668064.19, 2082403.88,       1.50,  0.188134E+02,  0.495147E+02,  0.100075E+02
 2011,  203,   18,     -999,MI-387              ,  668241.62, 2082516.75,       1.50,  0.316333E+02,  0.393631E+02,  0.117319E+02
 2011,  203,   18,     -999,MI-388              ,  668240.38, 2082468.25,       1.50,  0.195519E+02,  0.491871E+02,  0.101671E+02
 2011,  203,   18,     -999,MI-389              ,  668243.81, 2082600.50,       1.50,  0.260691E+02,  0.428137E+02,  0.103795E+02
 2011,  203,   18,     -999,MI-390              ,  668238.19, 2082384.50,       1.50,  0.194706E+02,  0.488931E+02,  0.993487E+01
 2011,  203,   18,     -999,MI-391              ,  668324.69, 2082519.12,       1.50,  0.350505E+02,  0.363263E+02,  0.119128E+02
 2011,  203,   18,     -999,MI-392              ,  668313.25, 2082602.00,       1.50,  0.307448E+02,  0.386402E+02,  0.106245E+02
 2011,  203,   18,     -999,MI-393              ,  667790.00, 2082541.75,       1.50,  0.196869E+02,  0.492556E+02,  0.105531E+02
 2011,  203,   18,     -999,MI-394              ,  667789.00, 2082574.25,       1.50,  0.332706E+02,  0.385021E+02,  0.124623E+02
 2011,  203,   18,     -999,MI-395              ,  667791.62, 2082486.00,       1.50,  0.187409E+02,  0.495934E+02,  0.101871E+02
 2011,  203,   18,     -999,MI-396              ,  667787.38, 2082630.00,       1.50,  0.276898E+02,  0.415198E+02,  0.108601E+02
 2011,  203,   18,     -999,MI-397              ,  667685.06, 2082534.88,       1.50,  0.206516E+02,  0.483882E+02,  0.106260E+02
 2011,  203,   18,     -999,MI-398              ,  667680.94, 2082567.12,       1.50,  0.343133E+02,  0.375819E+02,  0.125510E+02
 2011,  203,   18,     -999,MI-399              ,  667692.12, 2082479.62,       1.50,  0.199291E+02,  0.484980E+02,  0.102618E+02
 2011,  203,   18,     -999,MI-400              ,  667673.88, 2082622.38,       1.50,  0.272665E+02,  0.418961E+02,  0.108226E+02
 2011,  203,   18,     -999,MI-401              ,  667547.25, 2082531.25,       1.50,  0.215935E+02,  0.475017E+02,  0.106723E+02
 2011,  203,   18,     -999,MI-402              ,  667547.75, 2082563.75,       1.50,  0.339449E+02,  0.379012E+02,  0.125102E+02
 2011,  203,   18,     -999,MI-403              ,  667546.38, 2082475.50,       1.50,  0.218248E+02,  0.467494E+02,  0.103793E+02
 2011,  203,   18,     -999,MI-404              ,  667548.62, 2082619.50,       1.50,  0.283728E+02,  0.408988E+02,  0.109025E+02
 2011,  203,   18,     -999,MI-405              ,  667349.62, 2082525.88,       1.50,  0.239374E+02,  0.453166E+02,  0.107977E+02
 2011,  203,   18,     -999,MI-406              ,  667347.38, 2082558.12,       1.50,  0.372263E+02,  0.350026E+02,  0.127841E+02
 2011,  203,   18,     -999,MI-407              ,  667353.38, 2082470.12,       1.50,  0.257682E+02,  0.433779E+02,  0.107843E+02
 2011,  203,   18,     -999,MI-408              ,  667343.62, 2082613.88,       1.50,  0.289518E+02,  0.403215E+02,  0.109021E+02
 2011,  203,   18,     -999,MI-409              ,  667237.88, 2082518.38,       1.50,  0.241221E+02,  0.451464E+02,  0.108041E+02
 2011,  203,   18,     -999,MI-410              ,  667236.12, 2082550.62,       1.50,  0.354870E+02,  0.365139E+02,  0.126112E+02
 2011,  203,   18,     -999,MI-411              ,  667241.00, 2082462.62,       1.50,  0.252925E+02,  0.438470E+02,  0.107709E+02
 2011,  203,   18,     -999,MI-412              ,  667233.00, 2082606.38,       1.50,  0.290440E+02,  0.402497E+02,  0.109094E+02
 2011,  203,   18,     -999,MI-413              ,  667212.88, 2082515.88,       1.50,  0.245360E+02,  0.448106E+02,  0.108556E+02
 2011,  203,   18,     -999,MI-414              ,  667209.12, 2082548.12,       1.50,  0.358935E+02,  0.361328E+02,  0.126318E+02
 2011,  203,   18,     -999,MI-415              ,  667219.44, 2082460.50,       1.50,  0.253634E+02,  0.438100E+02,  0.107910E+02
 2011,  203,   18,     -999,MI-416              ,  667181.06, 2082511.50,       1.50,  0.251063E+02,  0.442783E+02,  0.108858E+02
 2011,  203,   18,     -999,MI-417              ,  667175.94, 2082543.50,       1.50,  0.361266E+02,  0.359209E+02,  0.126450E+02
 2011,  203,   18,     -999,MI-418              ,  667189.94, 2082456.38,       1.50,  0.260077E+02,  0.433216E+02,  0.108925E+02
 2011,  203,   18,     -999,MI-419              ,  667156.38, 2082507.88,       1.50,  0.255432E+02,  0.438489E+02,  0.108959E+02
 2011,  203,   18,     -999,MI-420              ,  667152.62, 2082540.12,       1.50,  0.359435E+02,  0.360929E+02,  0.126322E+02
 2011,  203,   18,     -999,MI-421              ,  667162.94, 2082452.50,       1.50,  0.271041E+02,  0.424963E+02,  0.110693E+02
 2011,  203,   18,     -999,MI-422              ,  667138.81, 2082505.88,       1.50,  0.258505E+02,  0.435652E+02,  0.109137E+02
 2011,  203,   18,     -999,MI-423              ,  667135.19, 2082538.12,       1.50,  0.358376E+02,  0.362152E+02,  0.126379E+02
 2011,  203,   18,     -999,MI-424              ,  667144.94, 2082450.50,       1.50,  0.277383E+02,  0.420553E+02,  0.111921E+02
 2011,  203,   18,     -999,MI-425              ,  667112.38, 2082505.88,       1.50,  0.261479E+02,  0.433280E+02,  0.109537E+02
 2011,  203,   18,     -999,MI-426              ,  667114.62, 2082538.12,       1.50,  0.351965E+02,  0.366701E+02,  0.125174E+02
 2011,  203,   18,     -999,MI-427              ,  667108.56, 2082450.12,       1.50,  0.283952E+02,  0.416213E+02,  0.113308E+02
 2011,  203,   18,     -999,MI-428              ,  667081.31, 2082509.50,       1.50,  0.258279E+02,  0.435823E+02,  0.109113E+02
 2011,  203,   18,     -999,MI-429              ,  667086.69, 2082541.50,       1.50,  0.350848E+02,  0.367399E+02,  0.124921E+02
 2011,  203,   18,     -999,MI-430              ,  667072.19, 2082454.50,       1.50,  0.278034E+02,  0.420286E+02,  0.112118E+02
 2011,  203,   18,     -999,MI-431              ,  667052.12, 2082514.50,       1.50,  0.258346E+02,  0.435787E+02,  0.109148E+02
 2011,  203,   18,     -999,MI-432              ,  667042.31, 2082459.62,       1.50,  0.270131E+02,  0.426569E+02,  0.110978E+02
 2011,  203,   18,     -999,MI-433              ,  667067.69, 2082601.38,       1.50,  0.438598E+02,  0.275787E+02,  0.124398E+02
 2011,  203,   18,     -999,MI-434              ,  667024.81, 2082511.00,       1.50,  0.269255E+02,  0.427264E+02,  0.110743E+02
 2011,  203,   18,     -999,MI-435              ,  667015.19, 2082542.00,       1.50,  0.582483E+02,  0.223813E+02,  0.180631E+02
 2011,  203,   18,     -999,MI-436              ,  666998.69, 2082595.25,       1.50,  0.409566E+02,  0.297125E+02,  0.118853E+02
 2011,  203,   18,     -999,MI-437              ,  666996.38, 2082503.00,       1.50,  0.327754E+02,  0.387320E+02,  0.122323E+02
 2011,  203,   18,     -999,MI-438              ,  666990.62, 2082535.00,       1.50,  0.652970E+02,  0.182569E+02,  0.198612E+02
 2011,  203,   18,     -999,MI-439              ,  667006.38, 2082448.12,       1.50,  0.309924E+02,  0.413951E+02,  0.127284E+02
 2011,  203,   18,     -999,MI-440              ,  666980.62, 2082589.88,       1.50,  0.398231E+02,  0.307929E+02,  0.118268E+02
 2011,  203,   18,     -999,MI-441              ,  666968.81, 2082520.62,       1.50,  0.545867E+02,  0.252297E+02,  0.174488E+02
 2011,  203,   18,     -999,MI-442              ,  667035.19, 2082462.62,       1.50,  0.268767E+02,  0.427560E+02,  0.110721E+02
 2011,  203,   18,     -999,MI-443              ,  666926.81, 2082557.38,       1.50,  0.430098E+02,  0.291984E+02,  0.128316E+02
 2011,  203,   18,     -999,MI-444              ,  667955.50, 2081738.62,       1.50,  0.510485E+02,  0.241572E+02,  0.147712E+02
 2011,  203,   18,     -999,MI-445              ,  667946.88, 2081732.00,       1.50,  0.405529E+02,  0.312282E+02,  0.125822E+02
 2011,  203,   18,     -999,MI-446              ,  667969.12, 2081749.00,       1.50,  0.608258E+02,  0.172748E+02,  0.161261E+02
 2011,  203,   18,     -999,MI-447              ,  667941.69, 2081758.62,       1.50,  0.460612E+02,  0.275316E+02,  0.137465E+02
 2011,  203,   18,     -999,MI-448              ,  667932.00, 2081753.75,       1.50,  0.356883E+02,  0.345124E+02,  0.115672E+02
 2011,  203,   18,     -999,MI-449              ,  667957.00, 2081766.25,       1.50,  0.534312E+02,  0.212883E+02,  0.144376E+02
 2011,  203,   18,     -999,MI-450              ,  667931.81, 2081777.38,       1.50,  0.438001E+02,  0.293014E+02,  0.134193E+02
 2011,  203,   18,     -999,MI-451              ,  667922.62, 2081771.62,       1.50,  0.335327E+02,  0.362452E+02,  0.112797E+02
 2011,  203,   18,     -999,MI-452              ,  667946.38, 2081786.38,       1.50,  0.500372E+02,  0.236782E+02,  0.138734E+02
 2011,  203,   18,     -999,MI-453              ,  667920.69, 2081799.62,       1.50,  0.424107E+02,  0.307912E+02,  0.134525E+02
 2011,  203,   18,     -999,MI-454              ,  667911.00, 2081794.75,       1.50,  0.310336E+02,  0.384700E+02,  0.110732E+02
 2011,  203,   18,     -999,MI-455              ,  667936.00, 2081807.25,       1.50,  0.477840E+02,  0.255338E+02,  0.136157E+02
 2011,  203,   18,     -999,MI-456              ,  667906.62, 2081829.12,       1.50,  0.403637E+02,  0.326298E+02,  0.132965E+02
 2011,  203,   18,     -999,MI-457              ,  667896.88, 2081824.50,       1.50,  0.286125E+02,  0.407068E+02,  0.109215E+02
 2011,  203,   18,     -999,MI-458              ,  667922.12, 2081836.50,       1.50,  0.457574E+02,  0.273372E+02,  0.134580E+02
 2011,  203,   18,     -999,MI-459              ,  667897.69, 2081847.62,       1.50,  0.393852E+02,  0.335652E+02,  0.132547E+02
 2011,  203,   18,     -999,MI-460              ,  667888.00, 2081842.75,       1.50,  0.273689E+02,  0.418481E+02,  0.108392E+02
 2011,  203,   18,     -999,MI-461              ,  667913.00, 2081855.25,       1.50,  0.449331E+02,  0.281139E+02,  0.134187E+02
 2011,  203,   18,     -999,MI-462              ,  667888.69, 2081865.62,       1.50,  0.385588E+02,  0.343294E+02,  0.132045E+02
 2011,  203,   18,     -999,MI-463              ,  667879.00, 2081860.75,       1.50,  0.263120E+02,  0.428160E+02,  0.107681E+02
 2011,  203,   18,     -999,MI-464              ,  667904.00, 2081873.25,       1.50,  0.443037E+02,  0.287063E+02,  0.133883E+02
 2011,  203,   18,     -999,MI-465              ,  667881.56, 2081881.38,       1.50,  0.391957E+02,  0.340547E+02,  0.134300E+02
 2011,  203,   18,     -999,MI-466              ,  667871.44, 2081877.50,       1.50,  0.258975E+02,  0.432263E+02,  0.107589E+02
 2011,  203,   18,     -999,MI-467              ,  667897.56, 2081887.50,       1.50,  0.438051E+02,  0.291143E+02,  0.133279E+02
 2011,  203,   18,     -999,MI-468              ,  667876.62, 2081893.25,       1.50,  0.390502E+02,  0.341299E+02,  0.133874E+02
 2011,  203,   18,     -999,MI-469              ,  667866.75, 2081888.75,       1.50,  0.258904E+02,  0.432613E+02,  0.107758E+02
 2011,  203,   18,     -999,MI-470              ,  667892.25, 2081900.25,       1.50,  0.437234E+02,  0.292139E+02,  0.133380E+02
 2011,  203,   18,     -999,MI-471              ,  667869.81, 2081908.38,       1.50,  0.381628E+02,  0.347105E+02,  0.131925E+02
 2011,  203,   18,     -999,MI-472              ,  667860.62, 2081902.62,       1.50,  0.256972E+02,  0.434411E+02,  0.107647E+02
 2011,  203,   18,     -999,MI-473              ,  667884.38, 2081917.38,       1.50,  0.438604E+02,  0.291949E+02,  0.134115E+02
 2011,  203,   18,     -999,MI-474              ,  667862.06, 2081922.38,       1.50,  0.375853E+02,  0.353012E+02,  0.131886E+02
 2011,  203,   18,     -999,MI-475              ,  667852.00, 2081918.25,       1.50,  0.249614E+02,  0.440702E+02,  0.106883E+02
 2011,  203,   18,     -999,MI-476              ,  667878.00, 2081928.75,       1.50,  0.437907E+02,  0.292951E+02,  0.134286E+02
 2011,  203,   18,     -999,MI-477              ,  667857.38, 2081933.25,       1.50,  0.380528E+02,  0.348749E+02,  0.132227E+02
 2011,  203,   18,     -999,MI-478              ,  667848.38, 2081927.25,       1.50,  0.252467E+02,  0.438419E+02,  0.107275E+02
 2011,  203,   18,     -999,MI-479              ,  667871.62, 2081942.75,       1.50,  0.438787E+02,  0.292427E+02,  0.134520E+02
 2011,  203,   18,     -999,MI-480              ,  667859.94, 2081941.62,       1.50,  0.515044E+02,  0.269214E+02,  0.166868E+02
 2011,  203,   18,     -999,MI-481              ,  667851.75, 2081942.75,       1.50,  0.364418E+02,  0.359306E+02,  0.128670E+02
 2011,  203,   18,     -999,MI-482              ,  667863.00, 2081956.25,       1.50,  0.444017E+02,  0.289579E+02,  0.136013E+02
 2011,  203,   18,     -999,MI-483              ,  667844.38, 2081954.25,       1.50,  0.363184E+02,  0.361557E+02,  0.129231E+02
 2011,  203,   18,     -999,MI-484              ,  667835.38, 2081948.25,       1.50,  0.247542E+02,  0.442296E+02,  0.106554E+02
 2011,  203,   18,     -999,MI-485              ,  667858.62, 2081963.75,       1.50,  0.443083E+02,  0.290098E+02,  0.135760E+02
 2011,  203,   18,     -999,MI-486              ,  667835.75, 2081963.75,       1.50,  0.328135E+02,  0.384985E+02,  0.121756E+02
 2011,  203,   18,     -999,MI-487              ,  667828.12, 2081956.12,       1.50,  0.243182E+02,  0.445803E+02,  0.105963E+02
